dato_Id,omrType,omrnr,iso_aar,iso_uke,fyllingsgrad,kapasitet_TWh,fylling_TWh,neste_Publiseringsdato,fyllingsgrad_forrige_uke,endring_fyllingsgrad
2016-07-10,EL,3,2016,27,0.64033264,8.920932,5.7123637,0001-01-01T00:00:00,0.6334686,0.0068640113
2005-04-10,EL,3,2005,14,0.1888792,8.920932,1.6849785,0001-01-01T00:00:00,0.21089338,-0.02201417
2018-04-08,EL,3,2018,14,0.14188081,8.920932,1.265709,0001-01-01T00:00:00,0.15842384,-0.01654303
1996-01-28,EL,3,1996,4,0.54588026,8.920932,4.86976,0001-01-01T00:00:00,0.59042144,-0.04454118
2002-01-27,EL,3,2002,4,0.5402302,8.920932,4.819357,0001-01-01T00:00:00,0.5768588,-0.036628604
2017-01-29,EL,3,2017,4,0.5305989,8.920932,4.7334366,0001-01-01T00:00:00,0.560763,-0.030164123
2006-05-28,EL,3,2006,21,0.3075019,8.920932,2.7432036,0001-01-01T00:00:00,0.26959056,0.037911355
2025-01-05,EL,3,2025,1,0.83389443,8.920932,7.439115,2025-01-15T13:00:00,0.8608866,-0.026992142
2024-02-18,EL,3,2024,7,0.3530917,8.920932,3.1499066,2024-02-28T13:00:00,0.38679102,-0.033699334
2003-11-09,EL,3,2003,45,0.72130775,8.920932,6.434737,0001-01-01T00:00:00,0.73399544,-0.012687683
2009-04-19,EL,3,2009,16,0.18927792,8.920932,1.6885355,0001-01-01T00:00:00,0.18382566,0.0054522604
2022-05-08,EL,3,2022,18,0.20462722,8.920932,1.8254654,2022-05-18T13:00:00,0.19930427,0.005322948
2010-06-13,EL,3,2010,23,0.4591984,8.920932,4.0964775,0001-01-01T00:00:00,0.38617218,0.07302621
2019-02-24,EL,3,2019,8,0.4303338,8.920932,3.8389783,2019-03-06T13:00:00,0.45766133,-0.027327538
1996-01-07,EL,3,1996,1,0.6706855,8.920932,5.9831395,0001-01-01T00:00:00,0.71410394,-0.043418407
2023-01-15,EL,3,2023,2,0.48174512,8.920932,4.297615,2023-01-25T13:00:00,0.5077485,-0.02600336
1995-01-29,EL,3,1995,4,0.5081477,8.920932,4.5331507,0001-01-01T00:00:00,0.542203,-0.034055293
2022-10-30,EL,3,2022,43,0.80148035,8.920932,7.1499515,2022-11-09T13:00:00,0.8071454,-0.005665064
2019-01-06,EL,3,2019,1,0.66865414,8.920932,5.9650183,0001-01-01T00:00:00,0.6652134,0.0034407377
2021-05-16,EL,3,2021,19,0.29661262,8.920932,2.6460607,2021-05-26T13:00:00,0.2511567,0.045455933
2001-07-29,EL,3,2001,30,0.70388323,8.920932,6.279294,0001-01-01T00:00:00,0.6866797,0.01720351
2009-04-05,EL,3,2009,14,0.17453128,8.920932,1.5569816,0001-01-01T00:00:00,0.19257604,-0.018044755
2013-07-14,EL,3,2013,28,0.7617028,8.920932,6.795099,0001-01-01T00:00:00,0.7462987,0.015404105
2007-05-20,EL,3,2007,20,0.37831536,8.920932,3.3749256,0001-01-01T00:00:00,0.34616628,0.032149076
2018-07-01,EL,3,2018,26,0.63068694,8.920932,5.626315,0001-01-01T00:00:00,0.62392974,0.0067571998
2015-12-13,EL,3,2015,50,0.7540913,8.920932,6.727197,0001-01-01T00:00:00,0.77147454,-0.017383218
2007-01-14,EL,3,2007,2,0.62168854,8.920932,5.546041,0001-01-01T00:00:00,0.6401188,-0.018430233
2013-02-17,EL,3,2013,7,0.3687105,8.920932,3.289241,0001-01-01T00:00:00,0.40682802,-0.038117528
2012-12-16,EL,3,2012,50,0.67461675,8.920932,6.01821,0001-01-01T00:00:00,0.71785915,-0.043242395
2024-06-30,EL,3,2024,26,0.68726516,8.920932,6.1310453,2024-07-10T13:00:00,0.66001034,0.02725482
1996-01-21,EL,3,1996,3,0.59042144,8.920932,5.2671094,0001-01-01T00:00:00,0.6303545,-0.039933085
2015-08-02,EL,3,2015,31,0.85297924,8.920932,7.6093698,0001-01-01T00:00:00,0.83104557,0.021933675
1999-12-26,EL,3,1999,51,0.7286309,8.920932,6.5000663,0001-01-01T00:00:00,0.7601445,-0.03151357
2003-03-02,EL,3,2003,9,0.2617907,8.920932,2.335417,0001-01-01T00:00:00,0.2909679,-0.029177219
2017-05-14,EL,3,2017,19,0.17154844,8.920932,1.5303719,0001-01-01T00:00:00,0.17759052,-0.006042078
2017-12-03,EL,3,2017,48,0.72765386,8.920932,6.4913507,0001-01-01T00:00:00,0.76423705,-0.036583185
2004-12-26,EL,3,2004,52,0.71637714,8.920932,6.3907514,0001-01-01T00:00:00,0.74696743,-0.030590296
2002-02-03,EL,3,2002,5,0.50284743,8.920932,4.4858675,0001-01-01T00:00:00,0.5402302,-0.03738278
2005-04-17,EL,3,2005,15,0.1733571,8.920932,1.5465069,0001-01-01T00:00:00,0.1888792,-0.0155221075
2009-05-03,EL,3,2009,18,0.26117432,8.920932,2.3299181,0001-01-01T00:00:00,0.19439892,0.0667754
2025-04-06,EL,3,2025,14,0.49095887,8.920932,4.3798103,2025-04-16T13:00:00,0.5145171,-0.023558259
1998-05-31,EL,3,1998,22,0.45125002,8.920932,4.0255704,0001-01-01T00:00:00,0.42902938,0.022220641
2016-07-31,EL,3,2016,30,0.69042534,8.920932,6.1592374,0001-01-01T00:00:00,0.6707906,0.019634724
2010-09-05,EL,3,2010,35,0.7256276,8.920932,6.473274,0001-01-01T00:00:00,0.7276237,-0.0019961
2015-04-05,EL,3,2015,14,0.27271375,8.920932,2.4328609,0001-01-01T00:00:00,0.28961623,-0.016902477
1998-05-03,EL,3,1998,18,0.29784492,8.920932,2.6570542,0001-01-01T00:00:00,0.25859797,0.039246947
2018-05-27,EL,3,2018,21,0.49822193,8.920932,4.444604,0001-01-01T00:00:00,0.44522578,0.05299616
2000-01-16,EL,3,2000,2,0.62833786,8.920932,5.605359,0001-01-01T00:00:00,0.6623169,-0.03397906
2024-02-11,EL,3,2024,6,0.38679102,8.920932,3.4505363,2024-02-21T13:00:00,0.42320332,-0.0364123
2009-08-30,EL,3,2009,35,0.83213204,8.920932,7.4233932,0001-01-01T00:00:00,0.8271595,0.0049725175
2018-03-04,EL,3,2018,9,0.263781,8.920932,2.3531723,0001-01-01T00:00:00,0.30590287,-0.042121857
2003-06-01,EL,3,2003,22,0.3430108,8.920932,3.059976,0001-01-01T00:00:00,0.27249113,0.070519686
1998-03-22,EL,3,1998,12,0.39536783,8.920932,3.5270493,0001-01-01T00:00:00,0.42801332,-0.032645494
2016-04-03,EL,3,2016,13,0.31060413,8.920932,2.770878,0001-01-01T00:00:00,0.32584402,-0.015239894
1999-02-28,EL,3,1999,8,0.4064239,8.920932,3.6256797,0001-01-01T00:00:00,0.4395974,-0.0331735
2011-06-12,EL,3,2011,23,0.6588344,8.920932,5.8774166,0001-01-01T00:00:00,0.5262453,0.1325891
2023-12-17,EL,3,2023,50,0.5748576,8.920932,5.128265,2023-12-28T13:00:00,0.5984462,-0.023588598
2019-04-07,EL,3,2019,14,0.27427113,8.920932,2.446754,2019-04-17T13:00:00,0.29901028,-0.024739146
2007-03-25,EL,3,2007,12,0.29952487,8.920932,2.672041,0001-01-01T00:00:00,0.3264086,-0.026883721
2003-05-04,EL,3,2003,18,0.14164706,8.920932,1.2636237,0001-01-01T00:00:00,0.14063801,0.001009047
2008-01-27,EL,3,2008,4,0.6144538,8.920932,5.4815006,0001-01-01T00:00:00,0.6477517,-0.033297896
2008-06-01,EL,3,2008,22,0.5099282,8.920932,4.5490346,0001-01-01T00:00:00,0.44423714,0.06569108
2001-10-07,EL,3,2001,40,0.8191821,8.920932,7.3078675,0001-01-01T00:00:00,0.800197,0.018985093
1999-11-28,EL,3,1999,47,0.84848946,8.920932,7.5693164,0001-01-01T00:00:00,0.8546721,-0.006182611
2002-02-17,EL,3,2002,7,0.42898387,8.920932,3.8269358,0001-01-01T00:00:00,0.4649951,-0.03601122
2020-11-01,EL,3,2020,44,0.9173339,8.920932,8.183474,2020-11-11T13:00:00,0.9169221,0.0004118085
2006-08-06,EL,3,2006,31,0.6234633,8.920932,5.561873,0001-01-01T00:00:00,0.6155864,0.007876873
2001-02-11,EL,3,2001,6,0.3812578,8.920932,3.4011748,0001-01-01T00:00:00,0.41661638,-0.035358578
1997-04-27,EL,3,1997,17,0.15227386,8.920932,1.3584247,0001-01-01T00:00:00,0.18516344,-0.032889575
2001-12-30,EL,3,2001,52,0.67241335,8.920932,5.9985538,0001-01-01T00:00:00,0.7055505,-0.033137143
2004-07-04,EL,3,2004,27,0.70615107,8.920932,6.2995253,0001-01-01T00:00:00,0.6604794,0.04567164
1996-12-29,EL,3,1996,52,0.55257195,8.920932,4.9294567,0001-01-01T00:00:00,0.5834539,-0.030881941
2007-05-27,EL,3,2007,21,0.42291233,8.920932,3.772772,0001-01-01T00:00:00,0.37831536,0.04459697
2015-03-01,EL,3,2015,9,0.36015853,8.920932,3.2129498,0001-01-01T00:00:00,0.3809889,-0.020830363
2018-01-14,EL,3,2018,2,0.5608178,8.920932,5.003017,0001-01-01T00:00:00,0.6047384,-0.043920636
2018-01-28,EL,3,2018,4,0.4748469,8.920932,4.236077,0001-01-01T00:00:00,0.51596534,-0.041118443
2024-06-16,EL,3,2024,24,0.63509583,8.920932,5.6656466,2024-06-26T13:00:00,0.5995068,0.03558904
2003-07-20,EL,3,2003,29,0.6365061,8.920932,5.678227,0001-01-01T00:00:00,0.6210645,0.0154415965
2023-07-09,EL,3,2023,27,0.64643884,8.920932,5.766837,2023-07-19T13:00:00,0.6315953,0.0148435235
2011-10-02,EL,3,2011,39,0.9357431,8.920932,8.3477,0001-01-01T00:00:00,0.9209701,0.014773011
2001-11-11,EL,3,2001,45,0.82488656,8.920932,7.358757,0001-01-01T00:00:00,0.82822514,-0.0033385754
2012-04-29,EL,3,2012,17,0.31130648,8.920932,2.7771437,0001-01-01T00:00:00,0.32907984,-0.01777336
2017-02-12,EL,3,2017,6,0.44726372,8.920932,3.990009,0001-01-01T00:00:00,0.4915968,-0.04433307
2009-03-29,EL,3,2009,13,0.19257604,8.920932,1.7179576,0001-01-01T00:00:00,0.22333606,-0.03076002
2019-04-28,EL,3,2019,17,0.29801142,8.920932,2.6585395,2019-05-08T13:00:00,0.22554053,0.07247089
1998-04-26,EL,3,1998,17,0.25859797,8.920932,2.3069348,0001-01-01T00:00:00,0.26190516,-0.0033071935
2011-02-13,EL,3,2011,6,0.28742766,8.920932,2.5641227,0001-01-01T00:00:00,0.3132649,-0.025837243
2006-12-17,EL,3,2006,50,0.6382983,8.920932,5.6942153,0001-01-01T00:00:00,0.6472313,-0.008933008
2001-02-25,EL,3,2001,8,0.3358131,8.920932,2.995766,0001-01-01T00:00:00,0.35841423,-0.022601128
2021-04-04,EL,3,2021,13,0.3748483,8.920932,3.343996,2021-04-14T13:00:00,0.38043603,-0.005587727
2009-06-28,EL,3,2009,26,0.6001791,8.920932,5.354157,0001-01-01T00:00:00,0.5451804,0.054998696
2017-11-19,EL,3,2017,46,0.7920607,8.920932,7.065919,0001-01-01T00:00:00,0.8121867,-0.020126045
2004-05-02,EL,3,2004,18,0.26674202,8.920932,2.3795874,0001-01-01T00:00:00,0.2157921,0.050949916
2023-06-11,EL,3,2023,23,0.4292734,8.920932,3.8295186,2023-06-21T13:00:00,0.36555162,0.063721776
1999-01-17,EL,3,1999,2,0.5718122,8.920932,5.1010976,0001-01-01T00:00:00,0.61125714,-0.039444923
2013-09-22,EL,3,2013,38,0.7816834,8.920932,6.9733443,0001-01-01T00:00:00,0.7959664,-0.014283001
2024-02-04,EL,3,2024,5,0.42320332,8.920932,3.775368,2024-02-14T13:00:00,0.42832822,-0.0051248968
2004-05-16,EL,3,2004,20,0.45217472,8.920932,4.0338197,0001-01-01T00:00:00,0.40656376,0.045610964
2015-09-06,EL,3,2015,36,0.89217126,8.920932,7.958999,0001-01-01T00:00:00,0.89872885,-0.006557584
2015-12-27,EL,3,2015,52,0.75037634,8.920932,6.694056,0001-01-01T00:00:00,0.74746406,0.002912283
2023-12-31,EL,3,2023,52,0.53739685,8.920932,4.7940807,2024-01-10T13:00:00,0.55923766,-0.02184081
2022-04-03,EL,3,2022,13,0.28126168,8.920932,2.5091162,2022-04-13T13:00:00,0.30892378,-0.027662098
2024-09-22,EL,3,2024,38,0.85227925,8.920932,7.603125,2024-10-02T13:00:00,0.8620524,-0.009773135
1999-05-23,EL,3,1999,20,0.32050133,8.920932,2.8591704,0001-01-01T00:00:00,0.25935915,0.061142176
2016-12-25,EL,3,2016,51,0.614458,8.920932,5.4815383,0001-01-01T00:00:00,0.5985875,0.015870512
2022-04-24,EL,3,2022,16,0.20644288,8.920932,1.8416629,2022-05-04T13:00:00,0.21727172,-0.010828838
2014-11-02,EL,3,2014,44,0.76387495,8.920932,6.814476,0001-01-01T00:00:00,0.73662174,0.02725321
2009-07-26,EL,3,2009,30,0.778149,8.920932,6.941814,0001-01-01T00:00:00,0.71883076,0.059318244
2018-06-17,EL,3,2018,24,0.60974264,8.920932,5.4394727,0001-01-01T00:00:00,0.58783406,0.021908581
2009-11-22,EL,3,2009,47,0.7384587,8.920932,6.58774,0001-01-01T00:00:00,0.75397867,-0.015519977
2023-05-21,EL,3,2023,20,0.23459199,8.920932,2.0927792,2023-05-31T13:00:00,0.14943105,0.08516094
2006-12-03,EL,3,2006,48,0.6565332,8.920932,5.856888,0001-01-01T00:00:00,0.6483321,0.008201063
2017-01-15,EL,3,2017,2,0.5698453,8.920932,5.0835514,0001-01-01T00:00:00,0.59735656,-0.027511239
2021-11-14,EL,3,2021,45,0.79838413,8.920932,7.12233,2021-11-24T13:00:00,0.8133519,-0.014967799
2007-09-30,EL,3,2007,39,0.9524592,8.920932,8.496823,0001-01-01T00:00:00,0.95741403,-0.004954815
2017-07-09,EL,3,2017,27,0.7748527,8.920932,6.912408,0001-01-01T00:00:00,0.75718564,0.017667055
2025-05-11,EL,3,2025,19,0.53149307,8.920932,4.741413,2025-05-21T13:00:00,0.52656156,0.0049315095
2023-10-29,EL,3,2023,43,0.816464,8.920932,7.2836194,2023-11-08T13:00:00,0.849298,-0.032833993
2017-01-08,EL,3,2017,1,0.59735656,8.920932,5.328977,0001-01-01T00:00:00,0.6234287,-0.026072145
1999-02-21,EL,3,1999,7,0.4395974,8.920932,3.9216185,0001-01-01T00:00:00,0.47111663,-0.031519234
2018-01-21,EL,3,2018,3,0.51596534,8.920932,4.6028914,0001-01-01T00:00:00,0.5608178,-0.044852436
2006-01-08,EL,3,2006,1,0.6482701,8.920932,5.783173,0001-01-01T00:00:00,0.6948073,-0.04653722
2015-03-15,EL,3,2015,11,0.32854483,8.920932,2.930926,0001-01-01T00:00:00,0.34380493,-0.0152601
2000-02-06,EL,3,2000,5,0.53923804,8.920932,4.810506,0001-01-01T00:00:00,0.5671148,-0.027876735
1998-12-20,EL,3,1998,51,0.70462894,8.920932,6.285947,0001-01-01T00:00:00,0.7199541,-0.015325129
1999-06-20,EL,3,1999,24,0.6291151,8.920932,5.612293,0001-01-01T00:00:00,0.5424286,0.08668649
2013-12-29,EL,3,2013,52,0.674928,8.920932,6.020987,0001-01-01T00:00:00,0.69425255,-0.019324541
1997-05-11,EL,3,1997,19,0.13685584,8.920932,1.2208816,0001-01-01T00:00:00,0.14182733,-0.0049714893
2007-01-07,EL,3,2007,1,0.6401188,8.920932,5.710456,0001-01-01T00:00:00,0.6529772,-0.01285845
2013-12-01,EL,3,2013,48,0.7236633,8.920932,6.4557505,0001-01-01T00:00:00,0.7270734,-0.003410101
1996-12-22,EL,3,1996,51,0.5834539,8.920932,5.2049522,0001-01-01T00:00:00,0.6140788,-0.030624926
2016-01-31,EL,3,2016,4,0.57638526,8.920932,5.1418934,0001-01-01T00:00:00,0.598881,-0.022495747
2015-05-17,EL,3,2015,20,0.31605068,8.920932,2.8194666,0001-01-01T00:00:00,0.28215566,0.033895016
2001-04-08,EL,3,2001,14,0.19436848,8.920932,1.733948,0001-01-01T00:00:00,0.20913641,-0.01476793
2022-06-26,EL,3,2022,25,0.7144037,8.920932,6.3731465,2022-07-06T13:00:00,0.62444377,0.08995992
2024-08-04,EL,3,2024,31,0.7523936,8.920932,6.712052,2024-08-14T13:00:00,0.7517242,0.00066941977
2004-03-07,EL,3,2004,10,0.28094205,8.920932,2.506265,0001-01-01T00:00:00,0.31746274,-0.03652069
2004-04-18,EL,3,2004,16,0.16869329,8.920932,1.5049013,0001-01-01T00:00:00,0.16910067,-0.00040738285
1999-08-08,EL,3,1999,31,0.8529544,8.920932,7.609148,0001-01-01T00:00:00,0.8532805,-0.000326097
2012-02-26,EL,3,2012,8,0.4407347,8.920932,3.9317641,0001-01-01T00:00:00,0.4729445,-0.032209784
2011-04-24,EL,3,2011,16,0.20080522,8.920932,1.7913697,0001-01-01T00:00:00,0.15574045,0.045064762
2017-03-12,EL,3,2017,10,0.3138109,8.920932,2.799486,0001-01-01T00:00:00,0.35532394,-0.041513026
2009-08-09,EL,3,2009,32,0.80111444,8.920932,7.146687,0001-01-01T00:00:00,0.7987921,0.0023223162
2005-04-03,EL,3,2005,13,0.21089338,8.920932,1.8813653,0001-01-01T00:00:00,0.24210213,-0.031208754
2013-04-14,EL,3,2013,15,0.12966973,8.920932,1.1567748,0001-01-01T00:00:00,0.15201038,-0.022340655
2006-04-02,EL,3,2006,13,0.1854518,8.920932,1.6544029,0001-01-01T00:00:00,0.21220745,-0.026755646
1999-03-07,EL,3,1999,9,0.37065735,8.920932,3.306609,0001-01-01T00:00:00,0.4064239,-0.035766542
1999-06-13,EL,3,1999,23,0.5424286,8.920932,4.8389688,0001-01-01T00:00:00,0.45076105,0.09166756
1997-12-28,EL,3,1997,52,0.71355885,8.920932,6.3656096,0001-01-01T00:00:00,0.745716,-0.032157123
2022-12-18,EL,3,2022,50,0.6048628,8.920932,5.39594,2022-12-28T13:00:00,0.647102,-0.04223919
2011-12-18,EL,3,2011,50,0.79935664,8.920932,7.131006,0001-01-01T00:00:00,0.8315886,-0.032231987
2020-02-23,EL,3,2020,8,0.501604,8.920932,4.4747753,2020-03-04T13:00:00,0.52344114,-0.021837115
1999-07-04,EL,3,1999,26,0.7363635,8.920932,6.5690484,0001-01-01T00:00:00,0.6786954,0.05766809
2011-12-04,EL,3,2011,48,0.8627558,8.920932,7.6965857,0001-01-01T00:00:00,0.8715874,-0.00883162
2001-02-04,EL,3,2001,5,0.41661638,8.920932,3.7166061,0001-01-01T00:00:00,0.45874152,-0.042125136
2009-10-04,EL,3,2009,40,0.91617405,8.920932,8.173126,0001-01-01T00:00:00,0.91645664,-0.00028258562
2004-01-18,EL,3,2004,3,0.49915496,8.920932,4.452927,0001-01-01T00:00:00,0.53826344,-0.039108485
2004-03-21,EL,3,2004,12,0.23182388,8.920932,2.068085,0001-01-01T00:00:00,0.24726583,-0.015441954
1995-04-16,EL,3,1995,15,0.15575154,8.920932,1.3894489,0001-01-01T00:00:00,0.17670189,-0.020950347
2023-08-27,EL,3,2023,34,0.78947663,8.920932,7.042867,2023-09-06T13:00:00,0.7780687,0.011407912
2000-03-12,EL,3,2000,10,0.3676726,8.920932,3.279982,0001-01-01T00:00:00,0.4030626,-0.03539002
2007-03-04,EL,3,2007,9,0.37956145,8.920932,3.3860416,0001-01-01T00:00:00,0.41621488,-0.03665343
2006-08-13,EL,3,2006,32,0.61975294,8.920932,5.5287733,0001-01-01T00:00:00,0.6234633,-0.0037103295
2012-08-19,EL,3,2012,33,0.9158921,8.920932,8.17061,0001-01-01T00:00:00,0.9271337,-0.011241555
2024-04-21,EL,3,2024,16,0.17667389,8.920932,1.5760957,2024-05-01T13:00:00,0.19368741,-0.01701352
2017-03-26,EL,3,2017,12,0.26211938,8.920932,2.338349,0001-01-01T00:00:00,0.2876578,-0.025538415
2001-03-25,EL,3,2001,12,0.23317824,8.920932,2.0801673,0001-01-01T00:00:00,0.25877362,-0.025595382
2004-06-06,EL,3,2004,23,0.5338024,8.920932,4.762015,0001-01-01T00:00:00,0.50047827,0.033324122
1995-12-10,EL,3,1995,49,0.8173615,8.920932,7.291626,0001-01-01T00:00:00,0.8525,-0.035138547
1996-05-19,EL,3,1996,20,0.19210984,8.920932,1.7137988,0001-01-01T00:00:00,0.15719973,0.034910113
2015-01-25,EL,3,2015,4,0.46776393,8.920932,4.17289,0001-01-01T00:00:00,0.50717163,-0.0394077
2025-10-05,EL,3,2025,40,0.893539,8.920932,7.9712005,2025-10-15T13:00:00,0.89993995,-0.006400943
2018-04-29,EL,3,2018,17,0.17430368,8.920932,1.5549512,0001-01-01T00:00:00,0.15123895,0.023064733
1995-05-07,EL,3,1995,18,0.12396347,8.920932,1.1058697,0001-01-01T00:00:00,0.107108705,0.016854763
2012-02-19,EL,3,2012,7,0.4729445,8.920932,4.2191052,0001-01-01T00:00:00,0.5087513,-0.035806775
2024-07-14,EL,3,2024,28,0.7282265,8.920932,6.4964585,2024-07-24T13:00:00,0.7055518,0.02267468
2023-07-16,EL,3,2023,28,0.68456846,8.920932,6.1069884,2023-07-26T13:00:00,0.64643884,0.038129628
2013-07-28,EL,3,2013,30,0.7926402,8.920932,7.0710893,0001-01-01T00:00:00,0.7921309,0.0005093217
2021-06-27,EL,3,2021,25,0.71787125,8.920932,6.4040804,2021-07-07T13:00:00,0.6905982,0.027273059
2023-02-19,EL,3,2023,7,0.3718754,8.920932,3.317475,2023-03-01T13:00:00,0.38974926,-0.017873853
1996-07-07,EL,3,1996,27,0.61361563,8.920932,5.474023,0001-01-01T00:00:00,0.5599014,0.053714216
2024-01-21,EL,3,2024,3,0.44117787,8.920932,3.9357178,2024-01-31T13:00:00,0.47600672,-0.03482884
2021-10-10,EL,3,2021,40,0.7121793,8.920932,6.353303,2021-10-20T13:00:00,0.7089187,0.0032606125
2009-09-27,EL,3,2009,39,0.91645664,8.920932,8.175647,0001-01-01T00:00:00,0.89765316,0.018803477
1999-01-03,EL,3,1998,53,0.6462664,8.920932,5.7652984,0001-01-01T00:00:00,0.6751858,-0.028919399
2009-03-15,EL,3,2009,11,0.25314686,8.920932,2.258306,0001-01-01T00:00:00,0.28716505,-0.03401819
2014-04-27,EL,3,2014,17,0.3188444,8.920932,2.8443892,0001-01-01T00:00:00,0.30656654,0.012277871
1996-05-12,EL,3,1996,19,0.15719973,8.920932,1.4023681,0001-01-01T00:00:00,0.16536984,-0.008170113
2011-09-11,EL,3,2011,36,0.8852451,8.920932,7.897211,0001-01-01T00:00:00,0.88186616,0.0033789277
2008-03-09,EL,3,2008,10,0.45019066,8.920932,4.01612,0001-01-01T00:00:00,0.47956082,-0.029370159
2022-04-10,EL,3,2022,14,0.25073645,8.920932,2.2368028,2022-04-20T13:00:00,0.28126168,-0.030525237
2008-04-06,EL,3,2008,14,0.31430262,8.920932,2.8038723,0001-01-01T00:00:00,0.34577003,-0.031467408
2024-04-28,EL,3,2024,17,0.14750521,8.920932,1.3158839,2024-05-08T13:00:00,0.17667389,-0.02916868
2012-05-20,EL,3,2012,20,0.30020452,8.920932,2.678104,0001-01-01T00:00:00,0.28695497,0.013249546
2003-04-13,EL,3,2003,15,0.14266922,8.920932,1.2727423,0001-01-01T00:00:00,0.17111476,-0.028445542
2001-09-23,EL,3,2001,38,0.81185395,8.920932,7.2424936,0001-01-01T00:00:00,0.8181281,-0.0062741637
2014-02-02,EL,3,2014,5,0.5222026,8.920932,4.6585336,0001-01-01T00:00:00,0.5573113,-0.035108685
1997-06-01,EL,3,1997,22,0.22269201,8.920932,1.9866202,0001-01-01T00:00:00,0.18492156,0.03777045
2018-01-07,EL,3,2018,1,0.6047384,8.920932,5.39483,0001-01-01T00:00:00,0.63954,-0.034801602
2021-02-14,EL,3,2021,6,0.49388814,8.920932,4.4059424,2021-02-24T13:00:00,0.53643554,-0.042547405
2024-05-12,EL,3,2024,19,0.2523733,8.920932,2.251405,2024-05-22T13:00:00,0.18369685,0.06867646
2001-05-27,EL,3,2001,21,0.3044271,8.920932,2.715773,0001-01-01T00:00:00,0.25588468,0.04854241
2024-12-22,EL,3,2024,51,0.8465881,8.920932,7.5523543,2025-01-02T13:00:00,0.86361223,-0.01702416
2023-01-01,EL,3,2022,52,0.54496723,8.920932,4.861615,2023-01-11T13:00:00,0.56982833,-0.024861097
2001-04-29,EL,3,2001,17,0.14588541,8.920932,1.3014337,0001-01-01T00:00:00,0.15725738,-0.01137197
1999-01-31,EL,3,1999,4,0.5086068,8.920932,4.5372467,0001-01-01T00:00:00,0.54076,-0.03215319
2016-05-08,EL,3,2016,18,0.26059246,8.920932,2.3247275,0001-01-01T00:00:00,0.23802353,0.022568926
2003-11-02,EL,3,2003,44,0.73399544,8.920932,6.5479236,0001-01-01T00:00:00,0.7405285,-0.0065330863
2007-05-06,EL,3,2007,18,0.32707506,8.920932,2.9178143,0001-01-01T00:00:00,0.2922001,0.034874976
2016-07-17,EL,3,2016,28,0.66115624,8.920932,5.8981295,0001-01-01T00:00:00,0.64033264,0.020823598
1998-06-28,EL,3,1998,26,0.733857,8.920932,6.546688,0001-01-01T00:00:00,0.64008933,0.09376764
2020-01-26,EL,3,2020,4,0.59307605,8.920932,5.290791,2020-02-05T13:00:00,0.58669525,0.0063807964
2002-12-22,EL,3,2002,51,0.5533586,8.920932,4.936475,0001-01-01T00:00:00,0.57880855,-0.025449932
2014-12-21,EL,3,2014,51,0.5924267,8.920932,5.284998,0001-01-01T00:00:00,0.6187515,-0.026324809
2002-05-26,EL,3,2002,21,0.5073593,8.920932,4.526118,0001-01-01T00:00:00,0.39769256,0.109666765
2017-04-16,EL,3,2017,15,0.233263,8.920932,2.0809233,0001-01-01T00:00:00,0.24693806,-0.013675064
2008-11-23,EL,3,2008,47,0.7512636,8.920932,6.701971,0001-01-01T00:00:00,0.7687846,-0.017520964
2004-06-13,EL,3,2004,24,0.5788802,8.920932,5.16415,0001-01-01T00:00:00,0.5338024,0.0450778
2024-09-15,EL,3,2024,37,0.8620524,8.920932,7.6903105,2024-09-25T13:00:00,0.82803917,0.03401321
2020-08-30,EL,3,2020,35,0.9335398,8.920932,8.328045,2020-09-09T13:00:00,0.94364536,-0.01010555
2017-12-17,EL,3,2017,50,0.6753954,8.920932,6.025156,0001-01-01T00:00:00,0.7127266,-0.037331164
2013-09-01,EL,3,2013,35,0.8259068,8.920932,7.3678584,0001-01-01T00:00:00,0.84267664,-0.016769826
2015-02-01,EL,3,2015,5,0.44140035,8.920932,3.9377024,0001-01-01T00:00:00,0.46776393,-0.026363581
2023-05-14,EL,3,2023,19,0.14943105,8.920932,1.3330642,2023-05-24T13:00:00,0.10903239,0.040398657
2003-11-16,EL,3,2003,46,0.6962322,8.920932,6.21104,0001-01-01T00:00:00,0.72130775,-0.025075555
2011-06-05,EL,3,2011,22,0.5262453,8.920932,4.694598,0001-01-01T00:00:00,0.4656856,0.06055969
2022-05-15,EL,3,2022,19,0.23113291,8.920932,2.061921,2022-05-25T13:00:00,0.20462722,0.026505694
2012-07-29,EL,3,2012,30,0.9179241,8.920932,8.188738,0001-01-01T00:00:00,0.8857603,0.0321638
2024-06-23,EL,3,2024,25,0.66001034,8.920932,5.887907,2024-07-03T13:00:00,0.63509583,0.024914503
1999-12-12,EL,3,1999,49,0.7964674,8.920932,7.1052313,0001-01-01T00:00:00,0.8308429,-0.03437549
2014-12-28,EL,3,2014,52,0.5675134,8.920932,5.0627484,0001-01-01T00:00:00,0.5924267,-0.024913311
2021-05-02,EL,3,2021,17,0.27807412,8.920932,2.4806802,2021-05-12T13:00:00,0.31430048,-0.036226362
1996-07-14,EL,3,1996,28,0.64211535,8.920932,5.728267,0001-01-01T00:00:00,0.61361563,0.028499722
2001-10-21,EL,3,2001,42,0.8223923,8.920932,7.3365054,0001-01-01T00:00:00,0.8288736,-0.00648129
